"export-world data (NetLogo 6.1.1)"
"SCN-Layout.nlogo"
"11/25/2020 18:20:22:306 +0530"

"RANDOM STATE"
"0 0 -1727483681 93 0.0 false -1520775676 923518745 702840411 1332298575 -1354757122 -1077012263 1950823584 601336424 -757876773 -1944670325 649738973 833949221 819667772 1537510705 290783959 -1060891870 -1156583820 2075454304 1768415637 -692278933 627083748 227460893 -166259220 603596240 1750930948 -1244880579 1766890644 -1584899653 -1564570673 -1457222054 1270710513 -1168884269 299274867 332402984 -1205295155 -1550576373 -2140247960 427729688 1394310135 -323497382 -438038312 2111884608 -1210473694 -1773393415 -268682295 -1693105922 2110043989 -617908087 -1421235845 -1002890412 372893152 -1071990594 1320435783 1912974012 326013360 -1775818629 2011075760 929975888 1483404287 1666967358 -40009969 -834088350 1693324806 -1843525411 -923048357 391142652 -1833724659 -1476969370 -22287377 139805749 -1493081798 -885199117 -504008006 92878821 -50229201 71242104 -1319921983 1008375054 2018259069 -100131851 -1841747552 798770377 -671368769 -154352087 -1652047786 -128800622 1050760946 1585394087 -511134148 1386066802 -2056962684 2047865641 -1675729696 -1638258039 -673990787 -395431984 -1395619442 1244104970 122085034 1563108408 -477547574 -599837537 -1100515591 -1440369669 1646341040 -33530904 186781418 306126275 1782400207 912663477 -215082734 947438270 1395779813 681955865 -811322324 2020019716 -1574827485 -1282506933 -1976452274 -210671248 1911094321 2026930272 -1831529965 -1433316383 -507815163 2010926150 -806796634 -2058991867 -274264228 1498885383 509866744 1671317040 -1777544121 2038165355 -1870802333 -812678456 619445885 -555627644 1741894917 -484768093 991137300 775316248 248290779 -1408323864 2010262927 414651552 -1546652388 1022497311 1135370941 -982496053 -921878081 505106948 870995515 185183390 935314011 -1034213075 -85825258 -1152234656 -298758385 1816606210 325525986 657029088 553577010 -1919532074 1105516974 -1733218631 2073696988 739970617 -1777067335 -866531044 709166084 1911816353 2132957275 669233451 634248619 2046069579 1721338459 913736261 -519348019 98007553 -1912530932 813303008 777699028 -838645170 -1599186099 245880523 -1269318423 -660820084 -151308626 966046375 1593230532 -533003194 -949349782 -888162253 949645801 1906069276 1103341394 1264468697 -1609716290 -1973155003 -1499817794 -1428341277 -338623411 290662568 -627257000 2019695830 816229299 1681709827 -62246886 1124584150 1730324492 1078786652 829124770 792643346 -1640687898 -976328848 780524225 -451843707 55773504 -1019741977 183480221 236416295 787003427 1434457426 -1859290359 1210566907 -1676848784 1234456600 387668733 375956720 230376179 -1571028998 -978052755 2060992639 -340618127 -1773148382 -1121120992 317698655 1364356568 -1514412598 620067866 771621574 -259224862 -1605708151 2123834376 -1227150973 -31137821 305353884 -1414232589 150227003 -151795235 -1969476080 -219601350 316768528 -22934883 -2118069927 -1204062660 -965602663 -1899931951 1317270276 -1275162173 -2017971243 1665635589 264676168 1981522153 2027975278 -86431173 -1755746890 -1949748723 761531724 -1005773860 -505168926 -1285288694 209669583 1576571172 1462692818 886162162 564573368 1966191849 -1132159229 1826164819 1854464564 -1257045564 1816609384 -1146784224 -1588827058 -309551497 -1998740876 -883601712 2061914778 450532985 -821830782 -225512212 -1146539607 -2071444021 -277992110 325625401 -269397906 -1500769906 -255299583 -537979799 1442315578 1491921832 -1100615575 2100487366 -1397235514 -526784309 -688570209 -425411056 -856613623 -2069425677 -1887942409 3795701 -1046307612 -1717473509 1331922305 1679181545 -1995534449 -33060671 1724724696 -260572465 2101529946 1903480462 -1554622619 1377089971 931633772 1501906862 -1883279066 1737874429 443149987 -1117969833 -2098771478 778238371 -1323361686 -1949650402 1506285226 -515536438 -487223512 -23024415 -277542096 -542778134 -1954767845 -1843794459 1981443737 -23765780 551772837 -594444245 -897806358 1164766718 -799898217 -140211622 -179947528 863443002 -2123857769 1808773921 -376074683 -1458197841 1471653589 -1388129293 -1809633597 26574344 2066478161 487321726 -896939080 -815717441 53335846 -78938604 236282041 -2107699751 674105270 -1394738587 1281296126 222391680 -1492951426 -1022918990 1170149475 -1513361415 -529065690 2090956063 -1274085013 -1242182886 -142239645 -638687767 675336062 1112904194 100378330 -57554262 -1876199569 1824463467 749707233 -1959054617 -722104157 -452797605 -636518832 -1317752021 1826049089 1869487362 1844779183 841069447 -587766788 123909033 -293550703 -285449095 1401338347 399949329 1406502436 -1878836678 -635859238 1700843181 217264733 80408190 -241726218 -854891710 1743079180 -118580837 1796825076 880567761 883499961 -1753853449 1756274923 1951623340 -2030230399 -2024409418 -69199765 -1483169586 -1720734257 -1680982765 -776928861 -57238964 -1587802151 618413963 2036471029 1059341290 -1939331594 -541696801 -1325332431 -1688635566 1763365423 -1320072943 -1636857584 -627118382 620041123 -664798138 -1524448628 963712212 -102769933 1010348160 -1597423814 -868329397 1499112131 -525147359 -1948486026 -307041730 -64354941 -381586613 -1288832177 585873526 1249565658 -1880959872 -967384953 -1629411332 2060292160 2043493722 -1720724925 -491888916 1148837401 1787800858 167300781 523121169 781464690 -944290281 786374401 1577041680 -1159705942 992407442 -454315301 1964485460 1581556408 -1104813207 12170356 -243311751 -1383101838 864719079 392841605 526704558 1461520307 -750700550 1873750454 -468157307 1937428221 -1267403862 1029824963 -1528989234 -1821649317 -312192324 374157669 710169314 958189574 296041864 -341171355 1702317006 -2079277237 -1895222249 1274567391 -997956286 1244995442 1894990658 1764897443 -388685031 -169437180 -260166030 231059087 701471673 -702589227 -1855675071 2015010145 1259204467 634105798 -1945595255 -149607545 -206931002 -655475519 2079881699 1207715773 -2090156670 1526979708 193328276 1347666197 -1149871110 1797712636 -752835503 -1201461290 -1678589216 1422529246 181887427 -1536684620 1439255375 757244172 -1935798053 304477994 -340619663 75169894 -1980037770 -1575667357 -217440132 -54824546 -490766554 2123781980 -552973982 -152217667 -963047972 118131876 1614379947 677998740 408183017 -1479166872 667284613 -1141847980 -1554239846 -252487646 -231897277 1829135600 1327258276 1905103987 -1869521367 730382653 -1639079254 -2038223184 -87221667 -910758708 1785331722 -1797088080 703261325 1945115735 -1908024189 -923205204 1192053126 1457202664 1998808890 241851120 573569042 1471995544 1155717904 495915375 -1278183223 -2137833905 94939150 -2091470245 108722137 -1864565166 2076485365 1371803310 -895570127 -524855609 -1948376473 1510555455 -292124539 2008745433 1957411893 825660825 -183883985 -2111797983 627082460 -1121647133 1037221943 -1961906007 -47714426 504061860 -1514026292 1290936350 -1561128794 -1118043776 -1834042603 125506504 -1885863527 1363990509 1127668109 39611710 -601038743 -1130636193 195726151 1631331807 588476768 1036220928"

"GLOBALS"
"min-pxcor","max-pxcor","min-pycor","max-pycor","perspective","subject","nextIndex","directed-links","ticks","draw-what?"
"-18","18","-18","18","0","nobody","499","""NEITHER""","1","""house"""

"TURTLES"
"who","color","heading","xcor","ycor","shape","label","label-color","breed","hidden?","size","pen-size","pen-mode","my-store"
"4","45","248","17","10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"7","45","172","14","10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"16","45","286","10","14","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"19","45","150","1","16","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"22","45","247","5","17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"25","45","19","6","17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"28","45","261","8","10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"31","45","295","4","10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"34","45","6","3","10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"37","45","241","-8","13","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"48","45","346","-1","15","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"51","45","177","-10","16","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"54","45","170","-6","17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"59","45","146","-14","17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"62","45","85","-13","17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"68","45","294","-17","13","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"71","45","349","-14","10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"77","45","327","-16","8","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"80","45","218","-8","7","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"83","45","183","-10","5","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"85","45","5","-10","6","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"88","45","273","-5","1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"91","45","37","-1","6","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"94","45","115","-1","4","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"100","45","20","10","6","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"103","45","68","6","8","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"106","45","139","8","4","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"109","45","149","8","6","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"112","45","295","8","5","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"115","45","282","10","1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"118","45","7","13","1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"121","45","208","17","7","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"124","45","92","17","6","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"129","45","329","12","8","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"132","45","84","15","17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"138","45","231","17","13","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"141","45","172","-17","4","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"147","45","342","-15","1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"150","45","239","-14","-8","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"163","45","165","-12","-8","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"166","45","97","-6","-8","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"169","25","249","-3","-1","""circle""","""""","9.9","{breed retailers}","false","1.5","1","""up""","false"
"172","45","137","-4","-10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"175","45","85","-5","-10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"178","45","299","-3","-8","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"183","45","75","-17","-11","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"186","45","348","-17","-12","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"189","45","115","-13","-17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"195","45","50","-17","-17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"198","45","188","-10","-14","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"201","45","180","-15","-10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"204","45","243","-8","-12","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"207","45","341","-7","-17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"210","45","69","-5","-17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"213","45","253","-1","-14","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"216","45","273","-1","-16","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"219","45","79","-1","-6","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"221","45","270","-8","-5","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"224","45","244","-13","-1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"227","45","176","-13","1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"230","45","243","-12","1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"233","45","226","-1","-3","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"236","45","200","4","-1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"239","45","117","8","-2","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"242","45","193","8","-5","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"248","45","256","3","-8","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"254","45","53","12","-10","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"257","45","291","13","-8","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"260","45","319","12","-1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"263","45","190","17","-2","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"266","45","78","17","-3","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"268","45","21","13","-1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"271","45","342","15","-1","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"274","45","199","17","-7","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"277","45","357","10","-3","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"280","45","304","10","-4","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"283","45","49","10","-5","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
"286","45","81","13","-17","""house""","""""","9.9","{breed houses}","false","1.3","1","""up""",
